frame	1/gravity/z	1/gravity/y	1/gravity/x	/actuator/heatintensity	/actuator/inflate	
489	5.2503533	1.0758988	8.212589	0.0	0.0	
490	5.2503533	1.0758988	8.212589	0.0	0.0	
491	5.2503533	1.0758988	8.212589	0.0	0.0	
492	5.2503533	1.0758988	8.212589	0.0	0.0	
493	5.2503533	1.0758988	8.212589	0.0	0.0	
494	5.2503533	1.0758988	8.212589	0.0	0.0	
495	5.2503533	1.0758988	8.212589	0.0	0.0	
496	5.2503533	1.0758988	8.212589	0.0	0.0	
497	5.2503533	1.0758988	8.212589	0.0	0.0	
498	5.2503533	1.0758988	8.212589	0.0	0.0	
499	5.2503533	1.0758988	8.212589	0.0	0.0	
500	5.2503533	1.0758988	8.212589	0.0	0.0	
501	5.2503533	1.0758988	8.212589	0.0	0.0	
502	5.2503533	1.0758988	8.212589	0.0	0.0	
503	5.2503533	1.0758988	8.212589	0.0	0.0	
504	5.2503533	1.0758988	8.212589	0.0	0.0	
505	5.2503533	1.0758988	8.212589	0.0	0.0	
506	5.2503533	1.0758988	8.212589	0.0	0.0	
507	5.2503533	1.0758988	8.212589	0.0	0.0	
508	5.2503533	1.0758988	8.212589	0.0	0.0	
509	5.2503533	1.0758988	8.212589	0.0	0.0	
510	5.2503533	1.0758988	8.212589	0.0	0.0	
511	5.2503533	1.0758988	8.212589	0.0	0.0	
512	5.2503533	1.0758988	8.212589	0.0	62.045837	
513	5.2503533	1.0758988	8.212589	0.0	68.10853	
514	5.2503533	1.0758988	8.212589	0.0	74.38638	
515	5.2503533	1.0758988	8.212589	0.0	79.79988	
516	5.2503533	1.0758988	8.212589	0.0	85.020935	
517	5.2503533	1.0758988	8.212589	0.0	90.56117	
518	5.2503533	1.0758988	8.212589	0.0	95.9528	
519	5.2503533	1.0758988	8.212589	0.0	101.117935	
520	5.2503533	1.0758988	8.212589	0.0	106.54987	
521	5.2503533	1.0758988	8.212589	0.0	111.40171	
522	5.2503533	1.0758988	8.212589	0.0	116.48042	
523	5.2503533	1.0758988	8.212589	0.0	121.779655	
524	5.2503533	1.0758988	8.212589	0.0	127.44189	
525	5.2503533	1.0758988	8.212589	0.0	132.40297	
526	5.2503533	1.0758988	8.212589	0.0	138.28406	
527	5.2503533	1.0758988	8.212589	0.0	143.50444	
528	5.2503533	1.0758988	8.212589	0.0	149.7646	
529	5.2503533	1.0758988	8.212589	0.0	154.53415	
530	5.2503533	1.0758988	8.212589	0.0	160.43272	
531	5.2503533	1.0758988	8.212589	0.0	165.77962	
532	5.2503533	1.0758988	8.212589	0.0	172.24513	
533	5.2503533	1.0758988	8.212589	0.0	172.24513	
534	5.2503533	1.0758988	8.212589	0.0	184.51073	
535	5.2503533	1.0758988	8.212589	0.0	190.02954	
536	5.2503533	1.0758988	8.212589	0.0	195.55936	
537	5.2503533	1.0758988	8.212589	0.0	202.02948	
538	5.2503533	1.0758988	8.212589	0.0	207.5493	
539	5.2503533	1.0758988	8.212589	0.0	213.38869	
540	5.2503533	1.0758988	8.212589	0.0	218.22664	
541	5.2503533	1.0758988	8.212589	0.0	222.78804	
542	5.2503533	1.0758988	8.212589	0.0	225.9729	
543	5.2503533	1.0758988	8.212589	0.0	227.83736	
544	5.2503533	1.0758988	8.212589	0.0	228.951	
545	5.2503533	1.0758988	8.212589	0.0	229.48097	
546	5.2503533	1.0758988	8.212589	0.0	229.77647	
547	5.2503533	1.0758988	8.212589	0.0	229.74948	
548	5.2503533	1.0758988	8.212589	0.0	228.88774	
549	5.2503533	1.0758988	8.212589	0.0	225.52077	
550	5.2503533	1.0758988	8.212589	0.0	220.10269	
551	5.2503533	1.0758988	8.212589	0.0	213.27124	
552	5.2503533	1.0758988	8.212589	0.0	205.56491	
553	5.2503533	1.0758988	8.212589	0.0	199.11568	
554	5.2503533	1.0758988	8.212589	0.0	190.38147	
555	5.2503533	1.0758988	8.212589	0.0	188.07175	
556	5.2503533	1.0758988	8.212589	0.0	184.51189	
557	5.2503533	1.0758988	8.212589	0.0	182.27202	
558	5.2503533	1.0758988	8.212589	0.0	181.30574	
559	5.2503533	1.0758988	8.212589	0.0	180.87698	
560	5.2503533	1.0758988	8.212589	0.0	180.87698	
561	5.2503533	1.0758988	8.212589	0.0	181.01372	
562	5.2503533	1.0758988	8.212589	0.0	182.2509	
563	5.2503533	1.0758988	8.212589	0.0	185.68669	
564	5.2503533	1.0758988	8.212589	0.0	192.50768	
565	5.2503533	1.0758988	8.212589	0.0	199.78154	
566	5.2503533	1.0758988	8.212589	0.0	206.71155	
567	5.2503533	1.0758988	8.212589	0.0	213.58997	
568	5.2503533	1.0758988	8.212589	0.0	219.5332	
569	5.2503533	1.0758988	8.212589	0.0	224.51222	
570	5.2503533	1.0758988	8.212589	0.0	227.61057	
571	5.2503533	1.0758988	8.212589	0.0	229.55687	
572	5.2503533	1.0758988	8.212589	0.0	230.38362	
573	5.2503533	1.0758988	8.212589	0.0	230.65097	
574	5.2503533	1.0758988	8.212589	0.0	230.43443	
575	5.2503533	1.0758988	8.212589	0.0	228.09242	
576	5.2503533	1.0758988	8.212589	0.0	223.06448	
577	5.2503533	1.0758988	8.212589	0.0	217.34918	
578	5.2503533	1.0758988	8.212589	0.0	210.88022	
579	5.2503533	1.0758988	8.212589	0.0	203.9071	
580	5.2503533	1.0758988	8.212589	0.0	198.42226	
581	5.2503533	1.0758988	8.212589	0.0	192.15416	
582	5.2503533	1.0758988	8.212589	0.0	192.15416	
583	5.2503533	1.0758988	8.212589	0.0	183.16579	
584	5.2503533	1.0758988	8.212589	0.0	179.88866	
585	5.2503533	1.0758988	8.212589	0.0	178.32	
586	5.2503533	1.0758988	8.212589	0.0	177.50919	
587	5.2503533	1.0758988	8.212589	0.0	177.22942	
588	5.2503533	1.0758988	8.212589	0.0	177.22942	
589	5.2503533	1.0758988	8.212589	0.0	177.22942	
590	5.2503533	1.0758988	8.212589	0.0	177.40138	
591	5.2503533	1.0758988	8.212589	0.0	177.94513	
592	5.2503533	1.0758988	8.212589	0.0	179.87968	
593	5.2503533	1.0758988	8.212589	0.0	182.79823	
594	5.2503533	1.0758988	8.212589	0.0	185.75015	
595	5.2503533	1.0758988	8.212589	0.0	190.26799	
596	5.2503533	1.0758988	8.212589	0.0	194.37419	
597	5.2503533	1.0758988	8.212589	0.0	198.21504	
598	5.2503533	1.0758988	8.212589	0.0	202.37863	
599	5.2503533	1.0758988	8.212589	0.0	205.45514	
600	5.2503533	1.0758988	8.212589	0.0	207.83147	
601	5.2503533	1.0758988	8.212589	0.0	210.07222	
602	5.2503533	1.0758988	8.212589	0.0	211.65115	
603	5.2503533	1.0758988	8.212589	0.0	212.7496	
604	5.2503533	1.0758988	8.212589	0.0	213.36797	
605	5.2503533	1.0758988	8.212589	0.0	213.6244	
606	5.2503533	1.0758988	8.212589	0.0	213.76491	
607	5.2503533	1.0758988	8.212589	0.0	213.76491	
608	5.2503533	1.0758988	8.212589	0.0	213.37688	
609	5.2503533	1.0758988	8.212589	0.0	211.47049	
610	5.2503533	1.0758988	8.212589	0.0	207.94456	
611	5.2503533	1.0758988	8.212589	0.0	202.39972	
612	5.2503533	1.0758988	8.212589	0.0	196.56432	
613	5.2503533	1.0758988	8.212589	0.0	189.45052	
614	5.2503533	1.0758988	8.212589	0.0	183.30087	
615	5.2503533	1.0758988	8.212589	0.0	177.55807	
616	5.2503533	1.0758988	8.212589	0.0	171.29599	
617	5.2503533	1.0758988	8.212589	0.0	166.0117	
618	5.2503533	1.0758988	8.212589	0.0	160.34457	
619	5.2503533	1.0758988	8.212589	0.0	156.39232	
620	5.2503533	1.0758988	8.212589	0.0	151.97563	
621	5.2503533	1.0758988	8.212589	0.0	147.61476	
622	5.2503533	1.0758988	8.212589	0.0	144.50928	
623	5.2503533	1.0758988	8.212589	0.0	140.48561	
624	5.2503533	1.0758988	8.212589	0.0	137.20317	
625	5.2503533	1.0758988	8.212589	0.0	134.05359	
626	5.2503533	1.0758988	8.212589	0.0	130.55489	
627	5.2503533	1.0758988	8.212589	0.0	127.143715	
628	5.2503533	1.0758988	8.212589	0.0	124.04684	
629	5.2503533	1.0758988	8.212589	0.0	120.19282	
630	5.2503533	1.0758988	8.212589	0.0	116.37941	
631	5.2503533	1.0758988	8.212589	0.0	113.33293	
632	5.2503533	1.0758988	8.212589	0.0	109.266754	
633	5.2503533	1.0758988	8.212589	0.0	105.70413	
634	5.2503533	1.0758988	8.212589	0.0	102.09082	
635	5.2503533	1.0758988	8.212589	0.0	97.65515	
636	5.2503533	1.0758988	8.212589	0.0	94.07634	
637	5.2503533	1.0758988	8.212589	0.0	89.82857	
638	5.2503533	1.0758988	8.212589	0.0	85.747345	
639	5.2503533	1.0758988	8.212589	0.0	82.05514	
640	5.2503533	1.0758988	8.212589	0.0	78.055405	
641	5.2503533	1.0758988	8.212589	0.0	74.19689	
642	5.2503533	1.0758988	8.212589	0.0	70.51483	
643	5.2503533	1.0758988	8.212589	0.0	66.59593	
644	5.2503533	1.0758988	8.212589	0.0	63.1483	
645	5.2503533	1.0758988	8.212589	0.0	59.690548	
646	5.2503533	1.0758988	8.212589	0.0	56.212864	
647	5.2503533	1.0758988	8.212589	0.0	53.170055	
648	5.2503533	1.0758988	8.212589	0.0	50.666515	
649	5.2503533	1.0758988	8.212589	0.0	47.802006	
650	5.2503533	1.0758988	8.212589	0.0	44.87253	
651	5.2503533	1.0758988	8.212589	0.0	42.32167	
652	5.2503533	1.0758988	8.212589	0.0	42.32167	
653	5.2503533	1.0758988	8.212589	0.0	36.836514	
654	5.2503533	1.0758988	8.212589	0.0	33.92374	
655	5.2503533	1.0758988	8.212589	0.0	31.504055	
656	5.2503533	1.0758988	8.212589	0.0	29.415825	
657	5.2503533	1.0758988	8.212589	0.0	27.275908	
658	5.2503533	1.0758988	8.212589	0.0	25.007664	
659	5.2503533	1.0758988	8.212589	0.0	22.639402	
660	5.2503533	1.0758988	8.212589	0.0	20.749815	
661	5.2503533	1.0758988	8.212589	0.0	18.978462	
662	5.2503533	1.0758988	8.212589	0.0	16.810661	
663	5.2503533	1.0758988	8.212589	0.0	14.1340475	
664	5.2503533	1.0758988	8.212589	0.0	12.170864	
665	5.2503533	1.0758988	8.212589	0.0	10.651434	
666	5.2503533	1.0758988	8.212589	0.0	9.358343	
667	5.2503533	1.0758988	8.212589	0.0	8.159906	
668	5.2503533	1.0758988	8.212589	0.0	6.8408713	
669	5.2503533	1.0758988	8.212589	0.0	5.649577	
670	5.2503533	1.0758988	8.212589	0.0	4.466502	
671	5.2503533	1.0758988	8.212589	0.0	3.517798	
672	5.2503533	1.0758988	8.212589	0.0	2.7889931	
673	5.2503533	1.0758988	8.212589	0.0	2.0718055	
674	5.2503533	1.0758988	8.212589	0.0	1.4612349	
675	5.2503533	1.0758988	8.212589	0.0	0.9853494	
676	5.2503533	1.0758988	8.212589	0.0	0.5101676	
677	5.2503533	1.0758988	8.212589	0.0	0.033419	
678	5.2503533	1.0758988	8.212589	0.0	0.0	
679	5.2503533	1.0758988	8.212589	0.0	0.0	
680	5.2503533	1.0758988	8.212589	0.0	0.0	
681	5.2503533	1.0758988	8.212589	0.0	0.0	
682	5.2503533	1.0758988	8.212589	0.0	0.0	
683	5.2503533	1.0758988	8.212589	0.0	0.0	
684	5.2503533	1.0758988	8.212589	0.0	0.0	
685	5.2503533	1.0758988	8.212589	0.0	0.0	
686	5.2503533	1.0758988	8.212589	0.0	0.0	
687	5.2503533	1.0758988	8.212589	0.0	0.0	
688	5.2503533	1.0758988	8.212589	0.0	0.0	
689	5.2503533	1.0758988	8.212589	0.0	0.0	
690	5.2503533	1.0758988	8.212589	0.0	0.0	
691	5.2503533	1.0758988	8.212589	0.0	0.0	
692	5.2503533	1.0758988	8.212589	0.0	0.0	
693	5.2503533	1.0758988	8.212589	0.0	0.0	
694	5.2503533	1.0758988	8.212589	0.0	0.0	
695	5.2503533	1.0758988	8.212589	0.0	0.0	
696	5.2503533	1.0758988	8.212589	0.0	0.0	
697	5.2503533	1.0758988	8.212589	0.0	0.0	
698	5.2503533	1.0758988	8.212589	0.0	0.0	
699	5.2503533	1.0758988	8.212589	0.0	0.0	
700	5.2503533	1.0758988	8.212589	0.0	0.0	
701	5.2503533	1.0758988	8.212589	0.0	0.0	
702	5.2503533	1.0758988	8.212589	0.0	0.0	
703	5.2503533	1.0758988	8.212589	0.0	0.0	
704	5.2503533	1.0758988	8.212589	0.0	0.0	
705	5.2503533	1.0758988	8.212589	0.0	0.0	
706	5.2503533	1.0758988	8.212589	0.0	0.0	
707	5.2503533	1.0758988	8.212589	0.0	0.0	
708	5.2503533	1.0758988	8.212589	0.0	26.17227	
709	5.2503533	1.0758988	8.212589	0.0	34.48788	
710	5.2503533	1.0758988	8.212589	0.0	41.433563	
711	5.2503533	1.0758988	8.212589	0.0	49.428307	
712	5.2503533	1.0758988	8.212589	0.0	55.992783	
713	5.2503533	1.0758988	8.212589	0.0	62.990913	
714	5.2503533	1.0758988	8.212589	0.0	68.9397	
715	5.2503533	1.0758988	8.212589	0.0	75.78616	
716	5.2503533	1.0758988	8.212589	0.0	81.595474	
717	5.2503533	1.0758988	8.212589	0.0	87.79836	
718	5.2503533	1.0758988	8.212589	0.0	94.442444	
719	5.2503533	1.0758988	8.212589	0.0	100.42241	
720	5.2503533	1.0758988	8.212589	0.0	107.36287	
721	5.2503533	1.0758988	8.212589	0.0	113.696556	
722	5.2503533	1.0758988	8.212589	0.0	120.11114	
723	5.2503533	1.0758988	8.212589	0.0	126.961525	
724	5.2503533	1.0758988	8.212589	0.0	133.30284	
725	5.2503533	1.0758988	8.212589	0.0	139.81589	
726	5.2503533	1.0758988	8.212589	0.0	143.80826	
727	5.2503533	1.0758988	8.212589	0.0	150.61034	
728	5.2503533	1.0758988	8.212589	0.0	153.9563	
729	5.2503533	1.0758988	8.212589	0.0	157.14825	
730	5.2503533	1.0758988	8.212589	0.0	159.14777	
731	5.2503533	1.0758988	8.212589	0.0	160.20656	
732	5.2503533	1.0758988	8.212589	0.0	160.74913	
733	5.2503533	1.0758988	8.212589	0.0	160.9694	
734	5.2503533	1.0758988	8.212589	0.0	161.07297	
735	5.2503533	1.0758988	8.212589	0.0	160.17207	
736	5.2503533	1.0758988	8.212589	0.0	157.47372	
737	5.2503533	1.0758988	8.212589	0.0	151.86116	
738	5.2503533	1.0758988	8.212589	0.0	145.31085	
739	5.2503533	1.0758988	8.212589	0.0	138.07555	
740	5.2503533	1.0758988	8.212589	0.0	131.57826	
741	5.2503533	1.0758988	8.212589	0.0	126.08067	
742	5.2503533	1.0758988	8.212589	0.0	121.69539	
743	5.2503533	1.0758988	8.212589	0.0	118.71065	
744	5.2503533	1.0758988	8.212589	0.0	117.28036	
745	5.2503533	1.0758988	8.212589	0.0	116.866264	
746	5.2503533	1.0758988	8.212589	0.0	116.840744	
747	5.2503533	1.0758988	8.212589	0.0	117.051796	
748	5.2503533	1.0758988	8.212589	0.0	118.0496	
749	5.2503533	1.0758988	8.212589	0.0	121.6726	
750	5.2503533	1.0758988	8.212589	0.0	128.9139	
751	5.2503533	1.0758988	8.212589	0.0	139.45549	
752	5.2503533	1.0758988	8.212589	0.0	149.1763	
753	5.2503533	1.0758988	8.212589	0.0	158.40929	
754	5.2503533	1.0758988	8.212589	0.0	166.81146	
755	5.2503533	1.0758988	8.212589	0.0	175.3534	
756	5.2503533	1.0758988	8.212589	0.0	181.79997	
757	5.2503533	1.0758988	8.212589	0.0	186.83717	
758	5.2503533	1.0758988	8.212589	0.0	190.7213	
759	5.2503533	1.0758988	8.212589	0.0	192.5069	
760	5.2503533	1.0758988	8.212589	0.0	193.22704	
761	5.2503533	1.0758988	8.212589	0.0	193.50262	
762	5.2503533	1.0758988	8.212589	0.0	193.64285	
763	5.2503533	1.0758988	8.212589	0.0	191.39386	
764	5.2503533	1.0758988	8.212589	0.0	187.37915	
765	5.2503533	1.0758988	8.212589	0.0	180.88367	
766	5.2503533	1.0758988	8.212589	0.0	174.5124	
767	5.2503533	1.0758988	8.212589	0.0	168.31949	
768	5.2503533	1.0758988	8.212589	0.0	161.17207	
769	5.2503533	1.0758988	8.212589	0.0	155.39767	
770	5.2503533	1.0758988	8.212589	0.0	149.66759	
771	5.2503533	1.0758988	8.212589	0.0	145.62622	
772	5.2503533	1.0758988	8.212589	0.0	142.44276	
773	5.2503533	1.0758988	8.212589	0.0	140.17216	
774	5.2503533	1.0758988	8.212589	0.0	138.85857	
775	5.2503533	1.0758988	8.212589	0.0	138.01794	
776	5.2503533	1.0758988	8.212589	0.0	137.63881	
777	5.2503533	1.0758988	8.212589	0.0	137.62747	
778	5.2503533	1.0758988	8.212589	0.0	137.62747	
779	5.2503533	1.0758988	8.212589	0.0	137.62747	
780	5.2503533	1.0758988	8.212589	0.0	138.24745	
781	5.2503533	1.0758988	8.212589	0.0	140.08318	
782	5.2503533	1.0758988	8.212589	0.0	143.06871	
783	5.2503533	1.0758988	8.212589	0.0	147.52751	
784	5.2503533	1.0758988	8.212589	0.0	152.05508	
785	5.2503533	1.0758988	8.212589	0.0	155.95769	
786	5.2503533	1.0758988	8.212589	0.0	159.89919	
787	5.2503533	1.0758988	8.212589	0.0	163.21077	
788	5.2503533	1.0758988	8.212589	0.0	166.48387	
789	5.2503533	1.0758988	8.212589	0.0	169.99846	
790	5.2503533	1.0758988	8.212589	0.0	172.9087	
791	5.2503533	1.0758988	8.212589	0.0	175.18318	
792	5.2503533	1.0758988	8.212589	0.0	176.86052	
793	5.2503533	1.0758988	8.212589	0.0	178.12212	
794	5.2503533	1.0758988	8.212589	0.0	178.69203	
795	5.2503533	1.0758988	8.212589	0.0	178.88171	
796	5.2503533	1.0758988	8.212589	0.0	179.11885	
797	5.2503533	1.0758988	8.212589	0.0	179.11885	
798	5.2503533	1.0758988	8.212589	0.0	178.77675	
799	5.2503533	1.0758988	8.212589	0.0	176.46509	
800	5.2503533	1.0758988	8.212589	0.0	171.72571	
801	5.2503533	1.0758988	8.212589	0.0	165.56631	
802	5.2503533	1.0758988	8.212589	0.0	157.54411	
803	5.2503533	1.0758988	8.212589	0.0	150.01622	
804	5.2503533	1.0758988	8.212589	0.0	140.80583	
805	5.2503533	1.0758988	8.212589	0.0	133.31273	
806	5.2503533	1.0758988	8.212589	0.0	126.346214	
807	5.2503533	1.0758988	8.212589	0.0	119.03161	
808	5.2503533	1.0758988	8.212589	0.0	113.37029	
809	5.2503533	1.0758988	8.212589	0.0	107.43094	
810	5.2503533	1.0758988	8.212589	0.0	102.276794	
811	5.2503533	1.0758988	8.212589	0.0	96.91014	
812	5.2503533	1.0758988	8.212589	0.0	92.0579	
813	5.2503533	1.0758988	8.212589	0.0	87.01062	
814	5.2503533	1.0758988	8.212589	0.0	82.46048	
815	5.2503533	1.0758988	8.212589	0.0	77.82956	
816	5.2503533	1.0758988	8.212589	0.0	73.495476	
817	5.2503533	1.0758988	8.212589	0.0	68.84767	
818	5.2503533	1.0758988	8.212589	0.0	63.93306	
819	5.2503533	1.0758988	8.212589	0.0	59.09394	
820	5.2503533	1.0758988	8.212589	0.0	54.283936	
821	5.2503533	1.0758988	8.212589	0.0	50.12955	
822	5.2503533	1.0758988	8.212589	0.0	45.736057	
823	5.2503533	1.0758988	8.212589	0.0	41.892982	
824	5.2503533	1.0758988	8.212589	0.0	38.13849	
825	5.2503533	1.0758988	8.212589	0.0	34.49979	
826	5.2503533	1.0758988	8.212589	0.0	31.732067	
827	5.2503533	1.0758988	8.212589	0.0	29.441319	
828	5.2503533	1.0758988	8.212589	0.0	26.885607	
829	5.2503533	1.0758988	8.212589	0.0	24.522127	
830	5.2503533	1.0758988	8.212589	0.0	22.306911	
831	5.2503533	1.0758988	8.212589	0.0	20.452282	
832	5.2503533	1.0758988	8.212589	0.0	18.381992	
833	5.2503533	1.0758988	8.212589	0.0	15.798346	
834	5.2503533	1.0758988	8.212589	0.0	13.202511	
835	5.2503533	1.0758988	8.212589	0.0	10.867204	
836	5.2503533	1.0758988	8.212589	0.0	8.981825	
837	5.2503533	1.0758988	8.212589	0.0	6.5549707	
838	5.2503533	1.0758988	8.212589	0.0	4.4565043	
839	5.2503533	1.0758988	8.212589	0.0	2.5666113	
840	5.2503533	1.0758988	8.212589	0.0	0.90788954	
841	5.2503533	1.0758988	8.212589	0.0	0.0	
842	5.2503533	1.0758988	8.212589	0.0	0.0	
843	5.2503533	1.0758988	8.212589	0.0	0.0	
844	5.2503533	1.0758988	8.212589	0.0	0.0	
845	5.2503533	1.0758988	8.212589	0.0	0.0	
846	5.2503533	1.0758988	8.212589	0.0	0.0	
847	5.2503533	1.0758988	8.212589	0.0	0.0	
848	5.2503533	1.0758988	8.212589	0.0	0.0	
849	5.2503533	1.0758988	8.212589	0.0	0.0	
850	5.2503533	1.0758988	8.212589	0.0	0.0	
851	5.2503533	1.0758988	8.212589	0.0	0.0	
852	5.2503533	1.0758988	8.212589	0.0	0.0	
853	5.2503533	1.0758988	8.212589	0.0	0.0	
854	5.2503533	1.0758988	8.212589	0.0	0.0	
855	5.2503533	1.0758988	8.212589	0.0	0.0	
856	5.2503533	1.0758988	8.212589	0.0	0.0	
857	5.2503533	1.0758988	8.212589	0.0	0.0	
858	5.2503533	1.0758988	8.212589	0.0	0.0	
859	5.2503533	1.0758988	8.212589	0.0	0.0	
860	5.2503533	1.0758988	8.212589	0.0	0.0	
861	5.2503533	1.0758988	8.212589	0.0	0.0	
862	5.2503533	1.0758988	8.212589	0.0	0.0	
863	5.2503533	1.0758988	8.212589	0.0	0.0	
864	5.2503533	1.0758988	8.212589	0.0	0.0	
865	5.2503533	1.0758988	8.212589	0.0	0.0	
866	5.2503533	1.0758988	8.212589	0.0	0.0	
867	5.2503533	1.0758988	8.212589	0.0	0.0	
868	5.2503533	1.0758988	8.212589	0.0	0.0	
869	5.2503533	1.0758988	8.212589	0.0	0.0	
870	5.2503533	1.0758988	8.212589	0.0	0.0	
871	5.2503533	1.0758988	8.212589	0.0	0.0	
872	5.2503533	1.0758988	8.212589	0.0	0.0	
873	5.2503533	1.0758988	8.212589	0.0	0.0	
874	5.2503533	1.0758988	8.212589	0.0	0.0	
875	5.2503533	1.0758988	8.212589	0.0	0.0	
876	5.2503533	1.0758988	8.212589	0.0	0.0	
877	5.2503533	1.0758988	8.212589	0.0	0.0	
878	5.2503533	1.0758988	8.212589	0.0	0.0	
879	5.2503533	1.0758988	8.212589	0.0	0.0	
880	5.2503533	1.0758988	8.212589	0.0	0.0	
881	5.2503533	1.0758988	8.212589	0.0	0.0	
882	5.2503533	1.0758988	8.212589	0.0	0.0	
883	5.2503533	1.0758988	8.212589	0.0	0.0	
884	5.2503533	1.0758988	8.212589	0.0	0.0	
885	5.2503533	1.0758988	8.212589	0.0	0.0	
886	5.2503533	1.0758988	8.212589	0.0	0.0	
887	5.2503533	1.0758988	8.212589	0.0	0.0	
888	5.2503533	1.0758988	8.212589	0.0	0.0	
889	5.2503533	1.0758988	8.212589	0.0	0.0	
890	5.2503533	1.0758988	8.212589	0.0	0.0	
891	5.2503533	1.0758988	8.212589	0.0	0.0	
892	5.2503533	1.0758988	8.212589	0.0	0.0	
893	5.2503533	1.0758988	8.212589	0.0	0.0	
894	5.2503533	1.0758988	8.212589	0.0	0.0	
895	5.2503533	1.0758988	8.212589	0.0	0.0	
896	5.2503533	1.0758988	8.212589	0.0	0.0	
897	5.2503533	1.0758988	8.212589	0.0	0.0	
898	5.2503533	1.0758988	8.212589	0.0	0.0	
899	5.2503533	1.0758988	8.212589	0.0	0.0	
900	5.2503533	1.0758988	8.212589	0.0	0.0	
901	5.2503533	1.0758988	8.212589	0.0	0.0	
902	5.2503533	1.0758988	8.212589	0.0	0.0	
903	5.2503533	1.0758988	8.212589	0.0	0.0	
904	5.2503533	1.0758988	8.212589	0.0	0.0	
905	5.2503533	1.0758988	8.212589	0.0	0.0	
906	5.2503533	1.0758988	8.212589	0.0	0.0	
907	5.2503533	1.0758988	8.212589	0.0	0.0	
908	5.2503533	1.0758988	8.212589	0.0	0.0	
909	5.2503533	1.0758988	8.212589	0.0	0.0	
910	5.2503533	1.0758988	8.212589	0.0	0.0	
911	5.2503533	1.0758988	8.212589	0.0	0.0	
912	5.2503533	1.0758988	8.212589	0.0	0.0	
913	5.2503533	1.0758988	8.212589	0.0	0.0	
914	5.2503533	1.0758988	8.212589	0.0	0.0	
915	5.2503533	1.0758988	8.212589	0.0	0.0	
916	5.2503533	1.0758988	8.212589	0.0	0.0	
917	5.2503533	1.0758988	8.212589	0.0	0.0	
918	5.2503533	1.0758988	8.212589	0.0	0.0	
919	5.2503533	1.0758988	8.212589	0.0	0.0	
920	5.2503533	1.0758988	8.212589	0.0	0.0	
921	5.2503533	1.0758988	8.212589	0.0	0.0	
922	5.2503533	1.0758988	8.212589	0.0	0.0	
923	5.2503533	1.0758988	8.212589	0.0	0.0	
924	5.2503533	1.0758988	8.212589	0.0	0.0	
925	5.2503533	1.0758988	8.212589	0.0	0.0	
926	5.2503533	1.0758988	8.212589	0.0	0.0	
927	5.2503533	1.0758988	8.212589	0.0	0.0	
928	5.2503533	1.0758988	8.212589	0.0	0.0	
929	5.2503533	1.0758988	8.212589	0.0	0.0	
930	5.2503533	1.0758988	8.212589	0.0	0.0	
931	5.2503533	1.0758988	8.212589	0.0	0.0	
932	5.2503533	1.0758988	8.212589	0.0	0.0	
933	5.2503533	1.0758988	8.212589	0.0	0.0	
934	5.2503533	1.0758988	8.212589	0.0	0.0	
935	5.2503533	1.0758988	8.212589	0.0	0.0	
936	5.2503533	1.0758988	8.212589	0.0	0.0	
937	5.2503533	1.0758988	8.212589	0.0	0.0	
938	5.2503533	1.0758988	8.212589	0.0	0.0	
939	5.2503533	1.0758988	8.212589	0.0	0.0	
940	5.2503533	1.0758988	8.212589	0.0	0.0	
