frame	1/gravity/z	1/gravity/y	1/gravity/x	/actuator/inflate	
1079	9.358034	0.4525568	-2.8970294	10.429624	
1080	9.358034	0.4525568	-2.8970294	10.429624	
1081	9.358034	0.4525568	-2.8970294	10.429624	
1082	9.362155	0.46286032	-2.8820486	10.429624	
1083	9.362155	0.46286032	-2.8820486	10.490048	
1084	9.362155	0.46286032	-2.8820486	10.490048	
1085	9.362155	0.46286032	-2.8820486	10.490048	
1086	9.362155	0.46286032	-2.8820486	10.490048	
1087	9.362155	0.46286032	-2.8820486	10.490048	
1088	9.367334	0.45955938	-2.8657007	10.490048	
1089	9.367334	0.45955938	-2.8657007	10.609637	
1090	9.367334	0.45955938	-2.8657007	11.083862	
1091	9.367334	0.45955938	-2.8657007	11.083862	
1092	9.367334	0.45955938	-2.8657007	11.424984	
1093	9.367334	0.45955938	-2.8657007	12.000091	
1094	9.367334	0.45955938	-2.8657007	14.533282	
1095	9.367334	0.45955938	-2.8657007	14.533282	
1096	9.367334	0.45955938	-2.8657007	19.074682	
1097	9.367334	0.45955938	-2.8657007	19.074682	
1098	9.367334	0.45955938	-2.8657007	21.567432	
1099	9.367334	0.45955938	-2.8657007	26.924948	
1100	9.377599	0.44093373	-2.8348906	29.30881	
1101	9.377599	0.44093373	-2.8348906	31.500895	
1102	9.377599	0.44093373	-2.8348906	31.500895	
1103	9.377599	0.44093373	-2.8348906	33.717438	
1104	9.377599	0.44093373	-2.8348906	36.080837	
1105	9.377599	0.44093373	-2.8348906	38.292824	
1106	9.377599	0.44093373	-2.8348906	41.847202	
1107	9.377599	0.44093373	-2.8348906	41.847202	
1108	9.377599	0.44093373	-2.8348906	43.378994	
1109	9.377599	0.44093373	-2.8348906	45.225826	
1110	9.377599	0.44093373	-2.8348906	48.773056	
1111	9.377599	0.44093373	-2.8348906	48.773056	
1112	9.385013	0.41395628	-2.814351	51.820408	
1113	9.385013	0.41395628	-2.814351	53.25772	
1114	9.385013	0.41395628	-2.814351	54.684055	
1115	9.385013	0.41395628	-2.814351	54.684055	
1116	9.385013	0.41395628	-2.814351	57.529934	
1117	9.385013	0.41395628	-2.814351	57.529934	
1118	9.388537	0.36048853	-2.8099453	59.07748	
1119	9.388537	0.36048853	-2.8099453	60.511456	
1120	9.388537	0.36048853	-2.8099453	61.934727	
1121	9.388537	0.36048853	-2.8099453	63.36742	
1122	9.388537	0.36048853	-2.8099453	66.2053	
1123	9.388537	0.36048853	-2.8099453	66.2053	
1124	9.388537	0.36048853	-2.8099453	67.954056	
1125	9.388537	0.36048853	-2.8099453	69.642395	
1126	9.388537	0.36048853	-2.8099453	72.85172	
1127	9.388537	0.36048853	-2.8099453	74.51417	
1128	9.388537	0.36048853	-2.8099453	74.51417	
1129	9.388537	0.36048853	-2.8099453	76.44422	
1130	9.400612	0.28583378	-2.777984	80.47357	
1131	9.400612	0.28583378	-2.777984	80.47357	
1132	9.400612	0.28583378	-2.777984	82.43376	
1133	9.400612	0.28583378	-2.777984	84.15179	
1134	9.400612	0.28583378	-2.777984	87.90538	
1135	9.400612	0.28583378	-2.777984	87.90538	
1136	9.412695	0.209637	-2.7436488	89.80189	
1137	9.412695	0.209637	-2.7436488	91.53714	
1138	9.412695	0.209637	-2.7436488	94.83159	
1139	9.412695	0.209637	-2.7436488	96.25858	
1140	9.412695	0.209637	-2.7436488	96.25858	
1141	9.412695	0.209637	-2.7436488	97.82632	
1142	9.412695	0.209637	-2.7436488	99.23295	
1143	9.412695	0.209637	-2.7436488	102.08369	
1144	9.412695	0.209637	-2.7436488	103.385864	
1145	9.412695	0.209637	-2.7436488	103.385864	
1146	9.412695	0.209637	-2.7436488	104.69022	
1147	9.412695	0.209637	-2.7436488	106.11418	
1148	9.406558	0.18209992	-2.7665675	107.54375	
1149	9.406558	0.18209992	-2.7665675	108.845505	
1150	9.406558	0.18209992	-2.7665675	110.30846	
1151	9.406558	0.18209992	-2.7665675	111.97652	
1152	9.406558	0.18209992	-2.7665675	114.8183	
1153	9.406558	0.18209992	-2.7665675	114.8183	
1154	9.406558	0.18209992	-2.7665675	116.23528	
1155	9.406558	0.18209992	-2.7665675	117.57138	
1156	9.406558	0.18209992	-2.7665675	118.98142	
1157	9.406558	0.18209992	-2.7665675	120.407326	
1158	9.406558	0.18209992	-2.7665675	121.74014	
1159	9.406558	0.18209992	-2.7665675	123.114784	
1160	9.406558	0.18209992	-2.7665675	124.362656	
1161	9.400837	0.13062969	-2.7888334	125.54401	
1162	9.400837	0.13062969	-2.7888334	126.60864	
1163	9.400837	0.13062969	-2.7888334	127.6749	
1164	9.400837	0.13062969	-2.7888334	128.75821	
1165	9.400837	0.13062969	-2.7888334	129.93968	
1166	9.400837	0.13062969	-2.7888334	131.30344	
1167	9.38341	0.08123474	-2.8487546	133.99805	
1168	9.38341	0.08123474	-2.8487546	133.99805	
1169	9.38341	0.08123474	-2.8487546	136.49901	
1170	9.38341	0.08123474	-2.8487546	136.49901	
1171	9.38341	0.08123474	-2.8487546	137.68956	
1172	9.38341	0.08123474	-2.8487546	139.1471	
1173	9.38341	0.08123474	-2.8487546	140.5546	
1174	9.38341	0.08123474	-2.8487546	141.98898	
1175	9.38341	0.08123474	-2.8487546	143.6475	
1176	9.38341	0.08123474	-2.8487546	145.08301	
1177	9.38341	0.08123474	-2.8487546	146.62984	
1178	9.38341	0.08123474	-2.8487546	148.17744	
1179	9.372728	0.05902206	-2.884246	149.84845	
1180	9.372728	0.05902206	-2.884246	151.63033	
1181	9.372728	0.05902206	-2.884246	153.41466	
1182	9.372728	0.05902206	-2.884246	155.08942	
1183	9.372728	0.05902206	-2.884246	156.74405	
1184	9.372728	0.05902206	-2.884246	158.40828	
1185	9.372728	0.05902206	-2.884246	159.96725	
1186	9.372728	0.05902206	-2.884246	161.61835	
1187	9.372728	0.05902206	-2.884246	163.27147	
1188	9.372728	0.05902206	-2.884246	164.94725	
1189	9.372728	0.05902206	-2.884246	166.51234	
1190	9.372728	0.05902206	-2.884246	167.94568	
1191	9.350093	0.048481982	-2.956992	169.48938	
1192	9.350093	0.048481982	-2.956992	170.91978	
1193	9.350093	0.048481982	-2.956992	172.34383	
1194	9.350093	0.048481982	-2.956992	173.76779	
1195	9.350093	0.048481982	-2.956992	175.02309	
1196	9.350093	0.048481982	-2.956992	176.03102	
1197	9.331931	-0.008938144	-3.0141947	177.0595	
1198	9.331931	-0.008938144	-3.0141947	177.76686	
1199	9.331931	-0.008938144	-3.0141947	178.1998	
1200	9.331931	-0.008938144	-3.0141947	178.39046	
1201	9.331931	-0.008938144	-3.0141947	178.62839	
1202	9.331931	-0.008938144	-3.0141947	178.86209	
1203	9.331931	-0.008938144	-3.0141947	178.83836	
1204	9.331931	-0.008938144	-3.0141947	178.83836	
1205	9.331931	-0.008938144	-3.0141947	178.83836	
1206	9.331931	-0.008938144	-3.0141947	178.83836	
1207	9.331931	-0.008938144	-3.0141947	178.83836	
1208	9.331931	-0.008938144	-3.0141947	178.59007	
1209	9.329465	-0.037935946	-3.021596	178.35257	
1210	9.329465	-0.037935946	-3.021596	177.87605	
1211	9.329465	-0.037935946	-3.021596	177.29022	
1212	9.329465	-0.037935946	-3.021596	176.57288	
1213	9.329465	-0.037935946	-3.021596	175.7546	
1214	9.329465	-0.037935946	-3.021596	174.79951	
1215	9.338989	0.05174051	-2.99182	173.85641	
1216	9.338989	0.05174051	-2.99182	172.90314	
1217	9.338989	0.05174051	-2.99182	171.74776	
1218	9.338989	0.05174051	-2.99182	170.553	
1219	9.338989	0.05174051	-2.99182	169.10889	
1220	9.338989	0.05174051	-2.99182	167.60431	
1221	9.338989	0.05174051	-2.99182	166.17752	
1222	9.338989	0.05174051	-2.99182	164.56245	
1223	9.338989	0.05174051	-2.99182	162.9617	
1224	9.338989	0.05174051	-2.99182	161.2924	
1225	9.338989	0.05174051	-2.99182	159.2179	
1226	9.338989	0.05174051	-2.99182	156.9394	
1227	9.338739	0.17212376	-2.9880927	154.56822	
1228	9.338739	0.17212376	-2.9880927	152.41895	
1229	9.338739	0.17212376	-2.9880927	150.28992	
1230	9.338739	0.17212376	-2.9880927	147.25291	
1231	9.338739	0.17212376	-2.9880927	144.55885	
1232	9.338739	0.17212376	-2.9880927	142.0116	
1233	9.338739	0.17212376	-2.9880927	139.1027	
1234	9.338739	0.17212376	-2.9880927	135.74156	
1235	9.338739	0.17212376	-2.9880927	132.66522	
1236	9.338739	0.17212376	-2.9880927	129.83583	
1237	9.338739	0.17212376	-2.9880927	126.38037	
1238	9.338739	0.17212376	-2.9880927	122.94912	
1239	9.338739	0.2678513	-2.9614646	119.821144	
1240	9.344965	0.2678513	-2.9614646	116.24438	
1241	9.344965	0.2678513	-2.9614646	112.593956	
1242	9.344965	0.2678513	-2.9614646	109.363914	
1243	9.344965	0.2678513	-2.9614646	102.229095	
1244	9.344965	0.2678513	-2.9614646	102.229095	
1245	9.344965	0.2678513	-2.9614646	98.9847	
1246	9.344965	0.2678513	-2.9614646	95.48064	
1247	9.344965	0.2678513	-2.9614646	91.97992	
1248	9.344965	0.2678513	-2.9614646	88.9714	
1249	9.344965	0.2678513	-2.9614646	85.703026	
1250	9.344965	0.2678513	-2.9614646	82.33718	
1251	9.344965	0.2678513	-2.9614646	79.19594	
1252	9.344965	0.2678513	-2.9614646	76.26535	
1253	9.344965	0.2678513	-2.9614646	73.35456	
1254	9.344965	0.2678513	-2.9614646	70.703255	
1255	9.344965	0.2678513	-2.9614646	68.21093	
1256	9.344965	0.2678513	-2.9614646	66.0237	
1257	9.344965	0.2678513	-2.9614646	63.630684	
1258	9.344965	0.2678513	-2.9614646	61.25903	
1259	9.344965	0.2678513	-2.9614646	59.048996	
1260	9.344965	0.2678513	-2.9614646	57.11099	
1261	9.344965	0.2678513	-2.9614646	55.16735	
1262	9.344965	0.2678513	-2.9614646	52.971966	
1263	9.344965	0.2678513	-2.9614646	50.974464	
1264	9.344965	0.2678513	-2.9614646	49.123695	
1265	9.344965	0.2678513	-2.9614646	47.45701	
1266	9.344965	0.2678513	-2.9614646	46.05505	
1267	9.344965	0.2678513	-2.9614646	44.639034	
1268	9.344965	0.2678513	-2.9614646	43.191742	
1269	9.344965	0.2678513	-2.9614646	41.769135	
1270	9.344965	0.2678513	-2.9614646	40.364708	
1271	9.344965	0.2678513	-2.9614646	38.803246	
1272	9.344965	0.2678513	-2.9614646	37.48935	
1273	9.344965	0.2678513	-2.9614646	36.295094	
1274	9.344965	0.2678513	-2.9614646	35.117725	
1275	9.344965	0.2678513	-2.9614646	33.92808	
1276	9.344965	0.2678513	-2.9614646	32.733627	
1277	9.344965	0.2678513	-2.9614646	31.152206	
1278	9.344965	0.2678513	-2.9614646	29.373524	
1279	9.344965	0.2678513	-2.9614646	27.558622	
1280	9.344965	0.2678513	-2.9614646	25.986588	
1281	9.344965	0.2678513	-2.9614646	24.550434	
1282	9.344965	0.2678513	-2.9614646	22.92894	
1283	9.344965	0.2678513	-2.9614646	21.312946	
1284	9.344965	0.2678513	-2.9614646	19.474714	
1285	9.344965	0.2678513	-2.9614646	17.63201	
1286	9.344965	0.2678513	-2.9614646	15.903741	
1287	9.344965	0.2678513	-2.9614646	14.098915	
1288	9.344965	0.2678513	-2.9614646	12.16627	
1289	9.344965	0.2678513	-2.9614646	10.267109	
1290	9.344965	0.2678513	-2.9614646	8.762284	
1291	9.344965	0.2678513	-2.9614646	7.373597	
1292	9.344965	0.2678513	-2.9614646	6.221949	
1293	9.344965	0.2678513	-2.9614646	5.1815124	
1294	9.344965	0.2678513	-2.9614646	4.4989386	
1295	9.344965	0.2678513	-2.9614646	3.92743	
1296	9.344965	0.2678513	-2.9614646	3.4593248	
1297	9.344965	0.2678513	-2.9614646	3.09862	
1298	9.344965	0.2678513	-2.9614646	2.8724144	
1299	9.344965	0.2678513	-2.9614646	2.6312983	
1300	9.344965	0.2678513	-2.9614646	2.3946302	
1301	9.344965	0.2678513	-2.9614646	2.1554925	
1302	9.344965	0.2678513	-2.9614646	1.9198998	
1303	9.344965	0.2678513	-2.9614646	1.8490521	
1304	9.344965	0.2678513	-2.9614646	1.8490521	
1305	9.344965	0.2678513	-2.9614646	1.9094771	
1306	9.344965	0.2678513	-2.9614646	1.9094771	
1307	9.344965	0.2678513	-2.9614646	1.9094771	
1308	9.344965	0.2678513	-2.9614646	1.9094771	
1309	9.344965	0.2678513	-2.9614646	1.9094771	
1310	9.344965	0.2678513	-2.9614646	1.9094771	
1311	9.344965	0.2678513	-2.9614646	1.9094771	
1312	9.344965	0.2678513	-2.9614646	2.101414	
1313	9.344965	0.2678513	-2.9614646	2.3391044	
1314	9.344965	0.2678513	-2.9614646	2.890259	
1315	9.344965	0.2678513	-2.9614646	4.3719144	
1316	9.344965	0.2678513	-2.9614646	7.105156	
1317	9.344965	0.2678513	-2.9614646	10.204373	
1318	9.344965	0.2678513	-2.9614646	13.083812	
1319	9.344965	0.2678513	-2.9614646	16.410694	
1320	9.344965	0.2678513	-2.9614646	19.406828	
1321	9.344965	0.2678513	-2.9614646	21.706606	
1322	9.344965	0.2678513	-2.9614646	24.36038	
1323	9.344965	0.2678513	-2.9614646	27.266056	
1324	9.344965	0.2678513	-2.9614646	29.801758	
1325	9.344965	0.2678513	-2.9614646	32.030952	
1326	9.344965	0.2678513	-2.9614646	34.30279	
1327	9.344965	0.2678513	-2.9614646	36.96767	
1328	9.344965	0.2678513	-2.9614646	39.440105	
1329	9.344965	0.2678513	-2.9614646	41.589794	
1330	9.344965	0.2678513	-2.9614646	43.601986	
1331	9.344965	0.2678513	-2.9614646	45.719982	
1332	9.344965	0.2678513	-2.9614646	47.86498	
1333	9.344965	0.2678513	-2.9614646	49.903664	
1334	9.344965	0.2678513	-2.9614646	51.576344	
1335	9.344965	0.2678513	-2.9614646	53.356117	
1336	9.344965	0.2678513	-2.9614646	55.236454	
1337	9.344965	0.2678513	-2.9614646	57.04685	
1338	9.344965	0.2678513	-2.9614646	59.03245	
1339	9.344965	0.2678513	-2.9614646	60.735683	
1340	9.344965	0.2678513	-2.9614646	62.400345	
1341	9.344965	0.2678513	-2.9614646	63.957985	
1342	9.344965	0.2678513	-2.9614646	65.68967	
1343	9.344965	0.2678513	-2.9614646	67.71304	
1344	9.344965	0.2678513	-2.9614646	69.544975	
1345	9.344965	0.2678513	-2.9614646	71.26942	
1346	9.344965	0.2678513	-2.9614646	73.011696	
1347	9.344965	0.2678513	-2.9614646	74.7127	
1348	9.344965	0.2678513	-2.9614646	76.77663	
1349	9.344965	0.2678513	-2.9614646	80.77781	
1350	9.344965	0.2678513	-2.9614646	82.840256	
1351	9.344965	0.2678513	-2.9614646	82.840256	
1352	9.344965	0.2678513	-2.9614646	86.86557	
1353	9.344965	0.2678513	-2.9614646	89.116104	
1354	9.344965	0.2678513	-2.9614646	89.116104	
1355	9.344965	0.2678513	-2.9614646	92.989716	
1356	9.344965	0.2678513	-2.9614646	94.80324	
1357	9.344965	0.2678513	-2.9614646	96.34181	
1358	9.344965	0.2678513	-2.9614646	98.25654	
1359	9.344965	0.2678513	-2.9614646	98.25654	
1360	9.344965	0.2678513	-2.9614646	99.91306	
1361	9.344965	0.2678513	-2.9614646	101.56798	
1362	9.344965	0.2678513	-2.9614646	104.55394	
1363	9.344965	0.2678513	-2.9614646	104.55394	
1364	9.344965	0.2678513	-2.9614646	107.52155	
1365	9.344965	0.2678513	-2.9614646	107.52155	
1366	9.344965	0.2678513	-2.9614646	109.15236	
1367	9.344965	0.2678513	-2.9614646	110.81024	
1368	9.344965	0.2678513	-2.9614646	113.69567	
1369	9.344965	0.2678513	-2.9614646	115.05468	
1370	9.344965	0.2678513	-2.9614646	116.32693	
1371	9.344965	0.2678513	-2.9614646	116.32693	
1372	9.344965	0.2678513	-2.9614646	119.35853	
1373	9.344965	0.2678513	-2.9614646	120.95906	
1374	9.344965	0.2678513	-2.9614646	122.39701	
1375	9.344965	0.2678513	-2.9614646	122.39701	
1376	9.344965	0.2678513	-2.9614646	123.81377	
1377	9.344965	0.2678513	-2.9614646	126.66377	
1378	9.344965	0.2678513	-2.9614646	128.10876	
1379	9.344965	0.2678513	-2.9614646	129.68741	
1380	9.344965	0.2678513	-2.9614646	131.3352	
1381	9.344965	0.2678513	-2.9614646	132.72261	
1382	9.344965	0.2678513	-2.9614646	132.72261	
1383	9.344965	0.2678513	-2.9614646	135.57079	
1384	9.344965	0.2678513	-2.9614646	135.57079	
1385	9.344965	0.2678513	-2.9614646	138.43327	
1386	9.344965	0.2678513	-2.9614646	138.43327	
1387	9.344965	0.2678513	-2.9614646	141.76318	
1388	9.344965	0.2678513	-2.9614646	141.76318	
1389	9.344965	0.2678513	-2.9614646	144.62286	
1390	9.344965	0.2678513	-2.9614646	144.62286	
1391	9.344965	0.2678513	-2.9614646	145.80804	
1392	9.344965	0.2678513	-2.9614646	147.00366	
1393	9.344965	0.2678513	-2.9614646	149.25537	
1394	9.344965	0.2678513	-2.9614646	149.25537	
1395	9.344965	0.2678513	-2.9614646	151.62498	
1396	9.344965	0.2678513	-2.9614646	151.62498	
1397	9.344965	0.2678513	-2.9614646	153.88869	
1398	9.344965	0.2678513	-2.9614646	153.88869	
1399	9.344965	0.2678513	-2.9614646	155.82643	
1400	9.344965	0.2678513	-2.9614646	155.82643	
1401	9.344965	0.2678513	-2.9614646	157.7256	
1402	9.344965	0.2678513	-2.9614646	158.56076	
1403	9.344965	0.2678513	-2.9614646	159.447	
1404	9.344965	0.2678513	-2.9614646	159.447	
1405	9.344965	0.2678513	-2.9614646	160.87793	
1406	9.344965	0.2678513	-2.9614646	160.87793	
1407	9.344965	0.2678513	-2.9614646	161.58185	
1408	9.344965	0.2678513	-2.9614646	162.41966	
1409	9.344965	0.2678513	-2.9614646	163.84883	
1410	9.344965	0.2678513	-2.9614646	164.40535	
1411	9.344965	0.2678513	-2.9614646	164.40535	
1412	9.344965	0.2678513	-2.9614646	165.4741	
1413	9.344965	0.2678513	-2.9614646	165.94986	
1414	9.344965	0.2678513	-2.9614646	165.94986	
1415	9.344965	0.2678513	-2.9614646	166.90082	
1416	9.344965	0.2678513	-2.9614646	166.90082	
1417	9.344965	0.2678513	-2.9614646	167.4876	
1418	9.344965	0.2678513	-2.9614646	167.4876	
1419	9.344965	0.2678513	-2.9614646	168.2024	
1420	9.344965	0.2678513	-2.9614646	168.2024	
1421	9.344965	0.2678513	-2.9614646	168.55661	
1422	9.344965	0.2678513	-2.9614646	169.15337	
1423	9.344965	0.2678513	-2.9614646	169.51436	
1424	9.344965	0.2678513	-2.9614646	169.85245	
1425	9.344965	0.2678513	-2.9614646	170.11157	
1426	9.344965	0.2678513	-2.9614646	170.34787	
1427	9.344965	0.2678513	-2.9614646	170.5865	
1428	9.344965	0.2678513	-2.9614646	170.5865	
1429	9.344965	0.2678513	-2.9614646	170.8235	
1430	9.344965	0.2678513	-2.9614646	170.86208	
1431	9.344965	0.2678513	-2.9614646	170.86208	
1432	9.344965	0.2678513	-2.9614646	170.86208	
1433	9.344965	0.2678513	-2.9614646	170.86208	
1434	9.344965	0.2678513	-2.9614646	170.86208	
1435	9.344965	0.2678513	-2.9614646	170.86208	
1436	9.344965	0.2678513	-2.9614646	170.44905	
1437	9.344965	0.2678513	-2.9614646	170.44905	
1438	9.344965	0.2678513	-2.9614646	170.21169	
1439	9.344965	0.2678513	-2.9614646	169.97824	
1440	9.344965	0.2678513	-2.9614646	169.73796	
1441	9.344965	0.2678513	-2.9614646	169.34377	
1442	9.344965	0.2678513	-2.9614646	168.86967	
1443	9.344965	0.2678513	-2.9614646	168.25047	
1444	9.344965	0.2678513	-2.9614646	166.82613	
1445	9.344965	0.2678513	-2.9614646	166.82613	
1446	9.344965	0.2678513	-2.9614646	164.90181	
1447	9.344965	0.2678513	-2.9614646	163.82892	
1448	9.344965	0.2678513	-2.9614646	163.82892	
1449	9.344965	0.2678513	-2.9614646	162.87827	
1450	9.344965	0.2678513	-2.9614646	161.92506	
1451	9.344965	0.2678513	-2.9614646	160.98022	
1452	9.344965	0.2678513	-2.9614646	159.91109	
1453	9.344965	0.2678513	-2.9614646	158.73601	
1454	9.344965	0.2678513	-2.9614646	157.44608	
1455	9.344965	0.2678513	-2.9614646	154.71365	
1456	9.344965	0.2678513	-2.9614646	153.0372	
1457	9.344965	0.2678513	-2.9614646	151.70383	
1458	9.344965	0.2678513	-2.9614646	151.70383	
1459	9.344965	0.2678513	-2.9614646	148.68423	
1460	9.344965	0.2678513	-2.9614646	148.68423	
1461	9.344965	0.2678513	-2.9614646	147.02036	
1462	9.344965	0.2678513	-2.9614646	145.35107	
1463	9.344965	0.2678513	-2.9614646	143.63318	
1464	9.344965	0.2678513	-2.9614646	141.974	
1465	9.344965	0.2678513	-2.9614646	140.5434	
1466	9.344965	0.2678513	-2.9614646	138.82681	
1467	9.344965	0.2678513	-2.9614646	135.06442	
1468	9.344965	0.2678513	-2.9614646	135.06442	
1469	9.344965	0.2678513	-2.9614646	133.19362	
1470	9.344965	0.2678513	-2.9614646	131.16072	
1471	9.344965	0.2678513	-2.9614646	129.38081	
1472	9.344965	0.2678513	-2.9614646	125.19494	
1473	9.344965	0.2678513	-2.9614646	122.931274	
1474	9.344965	0.2678513	-2.9614646	122.931274	
1475	9.344965	0.2678513	-2.9614646	120.8166	
1476	9.344965	0.2678513	-2.9614646	116.51668	
1477	9.344965	0.2678513	-2.9614646	114.02303	
1478	9.344965	0.2678513	-2.9614646	114.02303	
1479	9.344965	0.2678513	-2.9614646	111.64375	
1480	9.344965	0.2678513	-2.9614646	109.61888	
1481	9.344965	0.2678513	-2.9614646	107.50495	
1482	9.344965	0.2678513	-2.9614646	105.33623	
1483	9.344965	0.2678513	-2.9614646	100.818	
1484	9.344965	0.2678513	-2.9614646	100.818	
1485	9.344965	0.2678513	-2.9614646	98.89186	
1486	9.344965	0.2678513	-2.9614646	96.90668	
1487	9.344965	0.2678513	-2.9614646	92.4482	
1488	9.344965	0.2678513	-2.9614646	92.4482	
1489	9.344965	0.2678513	-2.9614646	90.247696	
1490	9.344965	0.2678513	-2.9614646	86.637146	
1491	9.344965	0.2678513	-2.9614646	86.637146	
1492	9.344965	0.2678513	-2.9614646	84.74439	
1493	9.344965	0.2678513	-2.9614646	82.846245	
1494	9.344965	0.2678513	-2.9614646	81.049416	
1495	9.344965	0.2678513	-2.9614646	79.276344	
1496	9.344965	0.2678513	-2.9614646	77.859116	
1497	9.344965	0.2678513	-2.9614646	76.40713	
1498	9.344965	0.2678513	-2.9614646	73.048225	
1499	9.344965	0.2678513	-2.9614646	73.048225	
1500	9.344965	0.2678513	-2.9614646	69.83634	
1501	9.344965	0.2678513	-2.9614646	68.444565	
1502	9.344965	0.2678513	-2.9614646	67.01791	
1503	9.344965	0.2678513	-2.9614646	67.01791	
1504	9.344965	0.2678513	-2.9614646	63.78194	
1505	9.344965	0.2678513	-2.9614646	63.78194	
1506	9.344965	0.2678513	-2.9614646	60.437622	
1507	9.344965	0.2678513	-2.9614646	60.437622	
1508	9.344965	0.2678513	-2.9614646	57.50208	
1509	9.344965	0.2678513	-2.9614646	57.50208	
1510	9.344965	0.2678513	-2.9614646	56.06545	
1511	9.344965	0.2678513	-2.9614646	52.97887	
1512	9.344965	0.2678513	-2.9614646	52.97887	
1513	9.344965	0.2678513	-2.9614646	51.56513	
1514	9.344965	0.2678513	-2.9614646	47.38655	
1515	9.344965	0.2678513	-2.9614646	47.38655	
1516	9.344965	0.2678513	-2.9614646	47.38655	
1517	9.344965	0.2678513	-2.9614646	46.176697	
1518	9.344965	0.2678513	-2.9614646	44.993156	
1519	9.344965	0.2678513	-2.9614646	43.80056	
1520	9.344965	0.2678513	-2.9614646	42.622505	
1521	9.344965	0.2678513	-2.9614646	41.426125	
1522	9.344965	0.2678513	-2.9614646	40.16125	
1523	9.344965	0.2678513	-2.9614646	37.734715	
1524	9.344965	0.2678513	-2.9614646	37.734715	
1525	9.344965	0.2678513	-2.9614646	36.60653	
1526	9.344965	0.2678513	-2.9614646	35.65752	
1527	9.344965	0.2678513	-2.9614646	33.63193	
1528	9.344965	0.2678513	-2.9614646	33.63193	
1529	9.344965	0.2678513	-2.9614646	31.50002	
1530	9.344965	0.2678513	-2.9614646	31.50002	
1531	9.344965	0.2678513	-2.9614646	29.34207	
1532	9.344965	0.2678513	-2.9614646	29.34207	
1533	9.344965	0.2678513	-2.9614646	28.13167	
1534	9.344965	0.2678513	-2.9614646	27.206308	
1535	9.344965	0.2678513	-2.9614646	26.252823	
1536	9.344965	0.2678513	-2.9614646	25.301517	
1537	9.344965	0.2678513	-2.9614646	24.47673	
1538	9.344965	0.2678513	-2.9614646	23.769367	
1539	9.344965	0.2678513	-2.9614646	22.695301	
1540	9.344965	0.2678513	-2.9614646	21.752638	
1541	9.344965	0.2678513	-2.9614646	20.794891	
1542	9.344965	0.2678513	-2.9614646	19.730675	
1543	9.344965	0.2678513	-2.9614646	18.75721	
1544	9.344965	0.2678513	-2.9614646	17.821993	
1545	9.344965	0.2678513	-2.9614646	16.880566	
1546	9.344965	0.2678513	-2.9614646	15.926484	
1547	9.344965	0.2678513	-2.9614646	14.469671	
1548	9.344965	0.2678513	-2.9614646	14.469671	
1549	9.344965	0.2678513	-2.9614646	13.754675	
1550	9.344965	0.2678513	-2.9614646	13.040355	
1551	9.344965	0.2678513	-2.9614646	12.129146	
1552	9.344965	0.2678513	-2.9614646	10.350105	
1553	9.344965	0.2678513	-2.9614646	10.350105	
1554	9.344965	0.2678513	-2.9614646	9.402344	
1555	9.344965	0.2678513	-2.9614646	8.39858	
1556	9.344965	0.2678513	-2.9614646	7.3796115	
1557	9.344965	0.2678513	-2.9614646	5.48385	
1558	9.344965	0.2678513	-2.9614646	5.48385	
1559	9.344965	0.2678513	-2.9614646	4.8090963	
1560	9.344965	0.2678513	-2.9614646	4.091378	
1561	9.344965	0.2678513	-2.9614646	3.5352976	
1562	9.344965	0.2678513	-2.9614646	3.0599961	
1563	9.344965	0.2678513	-2.9614646	2.5842967	
1564	9.344965	0.2678513	-2.9614646	2.1104426	
1565	9.344965	0.2678513	-2.9614646	1.6370267	
1566	9.344965	0.2678513	-2.9614646	1.286532	
1567	9.344965	0.2678513	-2.9614646	0.80654377	
1568	9.344965	0.2678513	-2.9614646	0.0	
1569	9.344965	0.2678513	-2.9614646	0.0	
1570	9.344965	0.2678513	-2.9614646	0.0	
1571	9.344965	0.2678513	-2.9614646	0.0	
1572	9.344965	0.2678513	-2.9614646	0.0	
1573	9.344965	0.2678513	-2.9614646	0.0	
1574	9.344965	0.2678513	-2.9614646	0.0	
1575	9.344965	0.2678513	-2.9614646	0.0	
1576	9.344965	0.2678513	-2.9614646	0.0	
1577	9.344965	0.2678513	-2.9614646	0.0	
1578	9.344965	0.2678513	-2.9614646	0.0	
1579	9.344965	0.2678513	-2.9614646	0.0	
1580	9.344965	0.2678513	-2.9614646	0.0	
1581	9.344965	0.2678513	-2.9614646	0.0	
1582	9.344965	0.2678513	-2.9614646	0.0	
1583	9.344965	0.2678513	-2.9614646	0.0	
1584	9.344965	0.2678513	-2.9614646	0.0	
1585	9.344965	0.2678513	-2.9614646	0.0	
1586	9.344965	0.2678513	-2.9614646	0.0	
1587	9.344965	0.2678513	-2.9614646	0.0	
1588	9.344965	0.2678513	-2.9614646	0.0	
1589	9.344965	0.2678513	-2.9614646	0.0	
1590	9.344965	0.2678513	-2.9614646	0.0	
1591	9.344965	0.2678513	-2.9614646	0.0	
1592	9.344965	0.2678513	-2.9614646	0.0	
1593	9.344965	0.2678513	-2.9614646	0.0	
1594	9.344965	0.2678513	-2.9614646	0.0	
1595	9.344965	0.2678513	-2.9614646	0.0	
1596	9.344965	0.2678513	-2.9614646	0.0	
1597	9.344965	0.2678513	-2.9614646	0.0	
